numero;annee;impot;prevu;realise;ecart
160406;2012;Impôt sur le revenu;1;1;0
170501;2012;Impôt sur le revenu;1;1;0
180101;2012;Impôt sur le revenu;3;3;0
190210;2012;Impôt sur le revenu;0;0;0
200206;2012;Impôt sur le revenu et impôt sur les sociétés;0;0;0
200216;2012;Impôt sur le revenu et impôt sur les sociétés;3;3;0
210306;2012;Impôt sur le revenu et impôt sur les sociétés;0;0;0
210312;2012;Impôt sur le revenu et impôt sur les sociétés;13;13;0
230203;2012;Impôt sur le revenu et impôt sur les sociétés;3;3;0
230204;2012;Impôt sur le revenu et impôt sur les sociétés;3;3;0
230408;2012;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230509;2012;Impôt sur le revenu et impôt sur les sociétés;3;3;0
300109;2012;Impôt sur les sociétés;0;0;0
300110;2012;Impôt sur les sociétés;0;0;0
300207;2012;Impôt sur les sociétés;0;0;0
300208;2012;Impôt sur les sociétés;5;5;0
300209;2012;Impôt sur les sociétés;5;5;0
300211;2012;Impôt sur les sociétés;40;40;0
300302;2012;Impôt sur les sociétés;0;0;0
300303;2012;Impôt sur les sociétés;0;0;0
310201;2012;Impôt sur les sociétés;0;0;0
310204;2012;Impôt sur les sociétés;0;0;0
320105;2012;Impôt sur les sociétés;10;10;0
320108;2012;Impôt sur les sociétés;3;3;0
320111;2012;Impôt sur les sociétés;0;0;0
320115;2012;Impôt sur les sociétés;10;10;0
320122;2012;Impôt sur les sociétés;6;6;0
320126;2012;Impôt sur les sociétés;0;0;0
320131;2012;Impôt sur les sociétés;0;0;0
400301;2012;Autres impôts directs;0;0;0
420106;2012;Autres impôts directs;1;1;0
500101;2012;Droits d'enregistrement et de timbre;1;1;0
510101;2012;Droits d'enregistrement et de timbre;0;0;0
520105;2012;Droits d'enregistrement et de timbre;0;0;0
520110;2012;Droits d'enregistrement et de timbre;500;500;0
520111;2012;Droits d'enregistrement et de timbre;0;0;0
520114;2012;Droits d'enregistrement et de timbre;0;0;0
520116;2012;Droits d'enregistrement et de timbre;0;0;0
520118;2012;Droits d'enregistrement et de timbre;2;2;0
520121;2012;Droits d'enregistrement et de timbre;55;55;0
520122;2012;Droits d'enregistrement et de timbre;0;0;0
520302;2012;Droits d'enregistrement et de timbre;0;0;0
530101;2012;Droits d'enregistrement et de timbre;0;0;0
530202;2012;Droits d'enregistrement et de timbre;10;10;0
530207;2012;Droits d'enregistrement et de timbre;0;0;0
530209;2012;Droits d'enregistrement et de timbre;0;0;0
530211;2012;Droits d'enregistrement et de timbre;0;0;0
540101;2012;Droits d'enregistrement et de timbre;0;0;0
550101;2012;Droits d'enregistrement et de timbre;0;0;0
550102;2012;Droits d'enregistrement et de timbre;0;0;0
570202;2012;Droits d'enregistrement et de timbre;0;0;0
570204;2012;Droits d'enregistrement et de timbre;0;0;0
700102;2012;Taxe sur la valeur ajoutée;1;1;0
710104;2012;Taxe sur la valeur ajoutée;100;100;0
720202;2012;Taxe sur la valeur ajoutée;0;0;0
720203;2012;Taxe sur la valeur ajoutée;1;1;0
730220;2012;Taxe sur la valeur ajoutée;10;10;0
740105;2012;Taxe sur la valeur ajoutée;133;133;0
800111;2012;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800114;2012;TICPE / produits énergétiques hors gaz et charbons;3;3;0
800204;2012;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800302;2012;TICPE / produits énergétiques hors gaz et charbons;1;1;0
800406;2012;TICPE / produits énergétiques hors gaz et charbons;0;0;0
820102;2012;TICFE / électricité;6;6;0
920201;2012;Autres droits;0;0;0
920202;2012;Autres droits;0;0;0
920301;2012;Autres droits;5;5;0
950102;2012;Autres droits;53;53;0
970101;2012;Autres droits;0;0;0
040103;2012;Impôts locaux;1;1;0
050107;2012;Impôts locaux;0;0;0
050201;2012;Impôts locaux;70;70;0
050203;2012;Impôts locaux;3;3;0
070203;2012;Impôts locaux;29;29;0
090103;2012;Impôts locaux;0;0;0
090104;2012;Impôts locaux;5;5;0
090108;2012;Impôts locaux;12;12;0
090201;2012;Impôts locaux;1;1;0
160403;2012;Impôt sur le revenu;0;0;0
160405;2012;Impôt sur le revenu;0;0;0
190203;2012;Impôt sur le revenu;10;10;0
190206;2012;Impôt sur le revenu;20;20;0
520207;2012;Droits d'enregistrement et de timbre;1;1;0
520208;2012;Droits d'enregistrement et de timbre;2;2;0
120308;2012;Impôt sur le revenu;0;0;0
100105;2013;Impôt sur le revenu;1;1;0
100114;2013;Impôt sur le revenu;8;8;0
100202;2013;Impôt sur le revenu;6;6;0
110205;2013;Impôt sur le revenu;10;10;0
110215;2013;Impôt sur le revenu;235;235;0
110226;2013;Impôt sur le revenu;6;6;0
110227;2013;Impôt sur le revenu;2460;2460;0
110229;2013;Impôt sur le revenu;2;2;0
110233;2013;Impôt sur le revenu;0;0;0
110234;2013;Impôt sur le revenu;5;5;0
110239;2013;Impôt sur le revenu;0;0;0
110240;2013;Impôt sur le revenu;12;12;0
110241;2013;Impôt sur le revenu;0;0;0
110243;2013;Impôt sur le revenu;0;0;0
110248;2013;Impôt sur le revenu;0;0;0
110251;2013;Impôt sur le revenu;620;620;0
110257;2013;Impôt sur le revenu;0;0;0
120101;2013;Impôt sur le revenu;1;1;0
120104;2013;Impôt sur le revenu;0;0;0
120113;2013;Impôt sur le revenu;100;100;0
120116;2013;Impôt sur le revenu;5;5;0
120121;2013;Impôt sur le revenu;0;0;0
120126;2013;Impôt sur le revenu;200;200;0
120133;2013;Impôt sur le revenu;8;8;0
120139;2013;Impôt sur le revenu;0;0;0
120143;2013;Impôt sur le revenu;0;0;0
120207;2013;Impôt sur le revenu;1;1;0
120208;2013;Impôt sur le revenu;0;0;0
120301;2013;Impôt sur le revenu;0;0;0
120307;2013;Impôt sur le revenu;0;0;0
140110;2013;Impôt sur le revenu;0;0;0
140120;2013;Impôt sur le revenu;10;10;0
140124;2013;Impôt sur le revenu;0;0;0
140125;2013;Impôt sur le revenu;6;6;0
140308;2013;Impôt sur le revenu;0;0;0
150403;2013;Impôt sur le revenu;0;0;0
150405;2013;Impôt sur le revenu;5;5;0
150706;2013;Impôt sur le revenu;0;0;0
150710;2013;Impôt sur le revenu;0;0;0
160103;2013;Impôt sur le revenu;0;0;0
160203;2013;Impôt sur le revenu;1;1;0
160406;2013;Impôt sur le revenu;1;1;0
170501;2013;Impôt sur le revenu;1;1;0
180105;2013;Impôt sur le revenu;2;2;0
180305;2013;Impôt sur le revenu;0;0;0
180306;2013;Impôt sur le revenu;0;0;0
180307;2013;Impôt sur le revenu;0;0;0
190210;2013;Impôt sur le revenu;0;0;0
200102;2013;Impôt sur le revenu et impôt sur les sociétés;0;0;0
200206;2013;Impôt sur le revenu et impôt sur les sociétés;0;0;0
210306;2013;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230405;2013;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230408;2013;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230506;2013;Impôt sur le revenu et impôt sur les sociétés;2;2;0
230507;2013;Impôt sur le revenu et impôt sur les sociétés;1;1;0
230510;2013;Impôt sur le revenu et impôt sur les sociétés;5;5;0
300102;2013;Impôt sur les sociétés;1000;1000;0
300109;2013;Impôt sur les sociétés;0;0;0
300110;2013;Impôt sur les sociétés;0;0;0
300207;2013;Impôt sur les sociétés;0;0;0
300208;2013;Impôt sur les sociétés;5;5;0
300211;2013;Impôt sur les sociétés;40;40;0
300302;2013;Impôt sur les sociétés;0;0;0
300303;2013;Impôt sur les sociétés;0;0;0
310201;2013;Impôt sur les sociétés;0;0;0
310204;2013;Impôt sur les sociétés;0;0;0
320105;2013;Impôt sur les sociétés;10;10;0
320108;2013;Impôt sur les sociétés;3;3;0
320113;2013;Impôt sur les sociétés;180;180;0
320122;2013;Impôt sur les sociétés;6;6;0
400301;2013;Autres impôts directs;0;0;0
420106;2013;Autres impôts directs;1;1;0
500101;2013;Droits d'enregistrement et de timbre;1;1;0
510101;2013;Droits d'enregistrement et de timbre;0;0;0
520105;2013;Droits d'enregistrement et de timbre;0;0;0
520110;2013;Droits d'enregistrement et de timbre;500;500;0
520111;2013;Droits d'enregistrement et de timbre;0;0;0
520114;2013;Droits d'enregistrement et de timbre;0;0;0
520116;2013;Droits d'enregistrement et de timbre;0;0;0
520118;2013;Droits d'enregistrement et de timbre;2;2;0
520122;2013;Droits d'enregistrement et de timbre;0;0;0
520209;2013;Droits d'enregistrement et de timbre;2;2;0
520302;2013;Droits d'enregistrement et de timbre;0;0;0
530101;2013;Droits d'enregistrement et de timbre;0;0;0
530203;2013;Droits d'enregistrement et de timbre;20;20;0
530206;2013;Droits d'enregistrement et de timbre;7;7;0
530209;2013;Droits d'enregistrement et de timbre;0;0;0
530212;2013;Droits d'enregistrement et de timbre;3;3;0
540101;2013;Droits d'enregistrement et de timbre;0;0;0
550102;2013;Droits d'enregistrement et de timbre;0;0;0
570202;2013;Droits d'enregistrement et de timbre;0;0;0
710104;2013;Taxe sur la valeur ajoutée;100;100;0
720202;2013;Taxe sur la valeur ajoutée;0;0;0
720203;2013;Taxe sur la valeur ajoutée;1;1;0
730220;2013;Taxe sur la valeur ajoutée;10;10;0
800111;2013;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800114;2013;TICPE / produits énergétiques hors gaz et charbons;3;3;0
800204;2013;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800209;2013;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800302;2013;TICPE / produits énergétiques hors gaz et charbons;1;1;0
800406;2013;TICPE / produits énergétiques hors gaz et charbons;0;0;0
920201;2013;Autres droits;0;0;0
970101;2013;Autres droits;0;0;0
050107;2013;Impôts locaux;0;0;0
050109;2013;Impôts locaux;8;8;0
050201;2013;Impôts locaux;70;70;0
060104;2013;Impôts locaux;3;3;0
060107;2013;Impôts locaux;0;0;0
060108;2013;Impôts locaux;8;8;0
070203;2013;Impôts locaux;32;32;0
090104;2013;Impôts locaux;6;6;0
120308;2013;Impôt sur le revenu;0;0;0
160102;2013;Impôt sur le revenu;0;0;0
160403;2013;Impôt sur le revenu;0;0;0
160405;2013;Impôt sur le revenu;0;0;0
190203;2013;Impôt sur le revenu;10;10;0
190204;2013;Impôt sur le revenu;130;130;0
190206;2013;Impôt sur le revenu;20;20;0
350101;2013;Impôt sur les sociétés;2;2;0
520207;2013;Droits d'enregistrement et de timbre;1;1;0
520305;2013;Droits d'enregistrement et de timbre;10;10;0
100105;2014;Impôt sur le revenu;1;1;0
110211;2014;Impôt sur le revenu;46;46;0
110229;2014;Impôt sur le revenu;2;2;0
110233;2014;Impôt sur le revenu;0;0;0
110234;2014;Impôt sur le revenu;5;5;0
110238;2014;Impôt sur le revenu;2;2;0
110239;2014;Impôt sur le revenu;0;0;0
110241;2014;Impôt sur le revenu;0;0;0
110243;2014;Impôt sur le revenu;0;0;0
110244;2014;Impôt sur le revenu;20;20;0
110248;2014;Impôt sur le revenu;0;0;0
110257;2014;Impôt sur le revenu;0;0;0
110259;2014;Impôt sur le revenu;11;11;0
110260;2014;Impôt sur le revenu;1;1;0
120104;2014;Impôt sur le revenu;0;0;0
120113;2014;Impôt sur le revenu;100;100;0
120116;2014;Impôt sur le revenu;5;5;0
120121;2014;Impôt sur le revenu;0;0;0
120137;2014;Impôt sur le revenu;5;5;0
120140;2014;Impôt sur le revenu;14;14;0
120143;2014;Impôt sur le revenu;0;0;0
120201;2014;Impôt sur le revenu;60;60;0
120203;2014;Impôt sur le revenu;45;45;0
120207;2014;Impôt sur le revenu;1;1;0
120208;2014;Impôt sur le revenu;0;0;0
120301;2014;Impôt sur le revenu;0;0;0
120306;2014;Impôt sur le revenu;2;2;0
120307;2014;Impôt sur le revenu;0;0;0
130213;2014;Impôt sur le revenu;0;0;0
130217;2014;Impôt sur le revenu;3;3;0
140110;2014;Impôt sur le revenu;0;0;0
140120;2014;Impôt sur le revenu;10;10;0
140124;2014;Impôt sur le revenu;0;0;0
140125;2014;Impôt sur le revenu;5;5;0
150403;2014;Impôt sur le revenu;0;0;0
150405;2014;Impôt sur le revenu;5;5;0
150706;2014;Impôt sur le revenu;0;0;0
150710;2014;Impôt sur le revenu;0;0;0
150711;2014;Impôt sur le revenu;2;2;0
160103;2014;Impôt sur le revenu;0;0;0
160406;2014;Impôt sur le revenu;1;1;0
170501;2014;Impôt sur le revenu;1;1;0
180105;2014;Impôt sur le revenu;2;2;0
180305;2014;Impôt sur le revenu;0;0;0
180306;2014;Impôt sur le revenu;0;0;0
180307;2014;Impôt sur le revenu;0;0;0
190210;2014;Impôt sur le revenu;0;0;0
200206;2014;Impôt sur le revenu et impôt sur les sociétés;0;0;0
210306;2014;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230202;2014;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230303;2014;Impôt sur le revenu et impôt sur les sociétés;6;6;0
230408;2014;Impôt sur le revenu et impôt sur les sociétés;0;0;0
300109;2014;Impôt sur les sociétés;0;0;0
300110;2014;Impôt sur les sociétés;0;0;0
300207;2014;Impôt sur les sociétés;0;0;0
300208;2014;Impôt sur les sociétés;5;5;0
300302;2014;Impôt sur les sociétés;0;0;0
300303;2014;Impôt sur les sociétés;0;0;0
310204;2014;Impôt sur les sociétés;0;0;0
320108;2014;Impôt sur les sociétés;3;3;0
320122;2014;Impôt sur les sociétés;6;6;0
320134;2014;Impôt sur les sociétés;1;1;0
320135;2014;Impôt sur les sociétés;5;5;0
320138;2014;Impôt sur les sociétés;3;3;0
500101;2014;Droits d'enregistrement et de timbre;1;1;0
510101;2014;Droits d'enregistrement et de timbre;0;0;0
520105;2014;Droits d'enregistrement et de timbre;0;0;0
520110;2014;Droits d'enregistrement et de timbre;500;500;0
520111;2014;Droits d'enregistrement et de timbre;0;0;0
520112;2014;Droits d'enregistrement et de timbre;15;15;0
520114;2014;Droits d'enregistrement et de timbre;0;0;0
520116;2014;Droits d'enregistrement et de timbre;0;0;0
520122;2014;Droits d'enregistrement et de timbre;0;0;0
520201;2014;Droits d'enregistrement et de timbre;60;60;0
520302;2014;Droits d'enregistrement et de timbre;0;0;0
530101;2014;Droits d'enregistrement et de timbre;0;0;0
530203;2014;Droits d'enregistrement et de timbre;20;20;0
530206;2014;Droits d'enregistrement et de timbre;7;7;0
530209;2014;Droits d'enregistrement et de timbre;0;0;0
530211;2014;Droits d'enregistrement et de timbre;0;0;0
530212;2014;Droits d'enregistrement et de timbre;3;3;0
540101;2014;Droits d'enregistrement et de timbre;0;0;0
550101;2014;Droits d'enregistrement et de timbre;0;0;0
550102;2014;Droits d'enregistrement et de timbre;0;0;0
550103;2014;Droits d'enregistrement et de timbre;15;15;0
570102;2014;Droits d'enregistrement et de timbre;0;0;0
570204;2014;Droits d'enregistrement et de timbre;0;0;0
580102;2014;Droits d'enregistrement et de timbre;30;30;0
700102;2014;Taxe sur la valeur ajoutée;2;2;0
710104;2014;Taxe sur la valeur ajoutée;100;100;0
720202;2014;Taxe sur la valeur ajoutée;0;0;0
720203;2014;Taxe sur la valeur ajoutée;1;1;0
730204;2014;Taxe sur la valeur ajoutée;190;190;0
730205;2014;Taxe sur la valeur ajoutée;650;650;0
730216;2014;Taxe sur la valeur ajoutée;80;80;0
730220;2014;Taxe sur la valeur ajoutée;8;8;0
730301;2014;Taxe sur la valeur ajoutée;60;60;0
740105;2014;Taxe sur la valeur ajoutée;135;135;0
800108;2014;TICPE / produits énergétiques hors gaz et charbons;3;3;0
800111;2014;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800204;2014;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800209;2014;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800302;2014;TICPE / produits énergétiques hors gaz et charbons;1;1;0
800406;2014;TICPE / produits énergétiques hors gaz et charbons;0;0;0
920201;2014;Autres droits;0;0;0
970101;2014;Autres droits;0;0;0
980104;2014;Autres droits;0;0;0
980105;2014;Autres droits;0;0;0
050107;2014;Impôts locaux;0;0;0
050201;2014;Impôts locaux;70;70;0
060104;2014;Impôts locaux;3;3;0
060107;2014;Impôts locaux;0;0;0
060108;2014;Impôts locaux;8;8;0
160102;2014;Impôt sur le revenu;0;0;0
160104;2014;Impôt sur le revenu;10;10;0
160403;2014;Impôt sur le revenu;0;0;0
160405;2014;Impôt sur le revenu;0;0;0
190203;2014;Impôt sur le revenu;10;10;0
190206;2014;Impôt sur le revenu;20;20;0
350101;2014;Impôt sur les sociétés;2;2;0
520305;2014;Droits d'enregistrement et de timbre;10;10;0
800102;2014;TICPE / produits énergétiques hors gaz et charbons;60;60;0
100102;2015;Impôt sur le revenu;40;40;0
100105;2015;Impôt sur le revenu;1;1;0
100202;2015;Impôt sur le revenu;6;6;0
110233;2015;Impôt sur le revenu;0;0;0
110234;2015;Impôt sur le revenu;5;5;0
110239;2015;Impôt sur le revenu;0;0;0
110241;2015;Impôt sur le revenu;0;0;0
110243;2015;Impôt sur le revenu;0;0;0
110244;2015;Impôt sur le revenu;20;20;0
110248;2015;Impôt sur le revenu;0;0;0
110260;2015;Impôt sur le revenu;1;1;0
120101;2015;Impôt sur le revenu;1;1;0
120104;2015;Impôt sur le revenu;0;0;0
120121;2015;Impôt sur le revenu;0;0;0
120137;2015;Impôt sur le revenu;5;5;0
120143;2015;Impôt sur le revenu;0;0;0
120201;2015;Impôt sur le revenu;60;60;0
120206;2015;Impôt sur le revenu;60;60;0
120207;2015;Impôt sur le revenu;1;1;0
120301;2015;Impôt sur le revenu;0;0;0
120307;2015;Impôt sur le revenu;0;0;0
130213;2015;Impôt sur le revenu;0;0;0
130217;2015;Impôt sur le revenu;3;3;0
140110;2015;Impôt sur le revenu;0;0;0
140120;2015;Impôt sur le revenu;10;10;0
140124;2015;Impôt sur le revenu;0;0;0
140125;2015;Impôt sur le revenu;4;4;0
140126;2015;Impôt sur le revenu;4;4;0
140127;2015;Impôt sur le revenu;0;0;0
150118;2015;Impôt sur le revenu;10;10;0
150119;2015;Impôt sur le revenu;0;0;0
150201;2015;Impôt sur le revenu;10;10;0
150403;2015;Impôt sur le revenu;0;0;0
150405;2015;Impôt sur le revenu;5;5;0
150706;2015;Impôt sur le revenu;0;0;0
150710;2015;Impôt sur le revenu;0;0;0
160103;2015;Impôt sur le revenu;0;0;0
160206;2015;Impôt sur le revenu;0;0;0
160406;2015;Impôt sur le revenu;1;1;0
170501;2015;Impôt sur le revenu;1;1;0
180101;2015;Impôt sur le revenu;2;2;0
180105;2015;Impôt sur le revenu;2;2;0
180304;2015;Impôt sur le revenu;0;0;0
180305;2015;Impôt sur le revenu;0;0;0
190210;2015;Impôt sur le revenu;0;0;0
200206;2015;Impôt sur le revenu et impôt sur les sociétés;0;0;0
210306;2015;Impôt sur le revenu et impôt sur les sociétés;0;0;0
210312;2015;Impôt sur le revenu et impôt sur les sociétés;22;22;0
230202;2015;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230408;2015;Impôt sur le revenu et impôt sur les sociétés;0;0;0
300109;2015;Impôt sur les sociétés;0;0;0
300110;2015;Impôt sur les sociétés;0;0;0
300207;2015;Impôt sur les sociétés;0;0;0
300208;2015;Impôt sur les sociétés;5;5;0
300209;2015;Impôt sur les sociétés;6;6;0
300302;2015;Impôt sur les sociétés;0;0;0
300303;2015;Impôt sur les sociétés;0;0;0
310204;2015;Impôt sur les sociétés;0;0;0
320108;2015;Impôt sur les sociétés;3;3;0
320122;2015;Impôt sur les sociétés;6;6;0
320138;2015;Impôt sur les sociétés;3;3;0
510101;2015;Droits d'enregistrement et de timbre;0;0;0
520105;2015;Droits d'enregistrement et de timbre;0;0;0
520110;2015;Droits d'enregistrement et de timbre;500;500;0
520111;2015;Droits d'enregistrement et de timbre;0;0;0
520114;2015;Droits d'enregistrement et de timbre;0;0;0
520116;2015;Droits d'enregistrement et de timbre;0;0;0
520122;2015;Droits d'enregistrement et de timbre;0;0;0
520209;2015;Droits d'enregistrement et de timbre;2;2;0
520302;2015;Droits d'enregistrement et de timbre;0;0;0
530101;2015;Droits d'enregistrement et de timbre;0;0;0
530208;2015;Droits d'enregistrement et de timbre;1;1;0
530211;2015;Droits d'enregistrement et de timbre;0;0;0
550102;2015;Droits d'enregistrement et de timbre;0;0;0
570102;2015;Droits d'enregistrement et de timbre;0;0;0
570202;2015;Droits d'enregistrement et de timbre;0;0;0
570204;2015;Droits d'enregistrement et de timbre;0;0;0
580103;2015;Droits d'enregistrement et de timbre;0;0;0
710101;2015;Taxe sur la valeur ajoutée;1;1;0
710104;2015;Taxe sur la valeur ajoutée;100;100;0
720201;2015;Taxe sur la valeur ajoutée;5;5;0
720202;2015;Taxe sur la valeur ajoutée;0;0;0
720203;2015;Taxe sur la valeur ajoutée;1;1;0
720206;2015;Taxe sur la valeur ajoutée;5;5;0
730220;2015;Taxe sur la valeur ajoutée;8;8;0
730222;2015;Taxe sur la valeur ajoutée;45;45;0
730301;2015;Taxe sur la valeur ajoutée;60;60;0
740103;2015;Taxe sur la valeur ajoutée;14;14;0
740106;2015;Taxe sur la valeur ajoutée;200;200;0
800111;2015;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800209;2015;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800302;2015;TICPE / produits énergétiques hors gaz et charbons;1;1;0
800406;2015;TICPE / produits énergétiques hors gaz et charbons;0;0;0
820102;2015;TICFE / électricité;7;7;0
920201;2015;Autres droits;0;0;0
970101;2015;Autres droits;0;0;0
040105;2015;Impôts locaux;0;0;0
050107;2015;Impôts locaux;0;0;0
050109;2015;Impôts locaux;9;9;0
050203;2015;Impôts locaux;1;1;0
060107;2015;Impôts locaux;0;0;0
060108;2015;Impôts locaux;8;8;0
070203;2015;Impôts locaux;36;36;0
160102;2015;Impôt sur le revenu;0;0;0
160104;2015;Impôt sur le revenu;10;10;0
160403;2015;Impôt sur le revenu;0;0;0
160405;2015;Impôt sur le revenu;0;0;0
190203;2015;Impôt sur le revenu;10;10;0
190206;2015;Impôt sur le revenu;20;20;0
350101;2015;Impôt sur les sociétés;2;2;0
520305;2015;Droits d'enregistrement et de timbre;10;10;0
100101;2016;Impôt sur le revenu;39;39;0
110103;2016;Impôt sur le revenu;550;550;0
110203;2016;Impôt sur le revenu;1200;1200;0
110205;2016;Impôt sur le revenu;8;8;0
110226;2016;Impôt sur le revenu;5;5;0
110228;2016;Impôt sur le revenu;24;24;0
110234;2016;Impôt sur le revenu;5;5;0
110239;2016;Impôt sur le revenu;0;0;0
110241;2016;Impôt sur le revenu;0;0;0
110243;2016;Impôt sur le revenu;0;0;0
110244;2016;Impôt sur le revenu;21;21;0
110248;2016;Impôt sur le revenu;0;0;0
110257;2016;Impôt sur le revenu;1;1;0
110260;2016;Impôt sur le revenu;1;1;0
120101;2016;Impôt sur le revenu;1;1;0
120104;2016;Impôt sur le revenu;0;0;0
120112;2016;Impôt sur le revenu;72;72;0
120121;2016;Impôt sur le revenu;0;0;0
120133;2016;Impôt sur le revenu;9;9;0
120137;2016;Impôt sur le revenu;5;5;0
120141;2016;Impôt sur le revenu;4;4;0
120142;2016;Impôt sur le revenu;15;15;0
120143;2016;Impôt sur le revenu;0;0;0
120201;2016;Impôt sur le revenu;60;60;0
120207;2016;Impôt sur le revenu;1;1;0
120301;2016;Impôt sur le revenu;0;0;0
120306;2016;Impôt sur le revenu;2;2;0
120307;2016;Impôt sur le revenu;0;0;0
130204;2016;Impôt sur le revenu;45;45;0
130213;2016;Impôt sur le revenu;0;0;0
130217;2016;Impôt sur le revenu;3;3;0
140110;2016;Impôt sur le revenu;0;0;0
140120;2016;Impôt sur le revenu;10;10;0
140124;2016;Impôt sur le revenu;0;0;0
140125;2016;Impôt sur le revenu;3;3;0
140126;2016;Impôt sur le revenu;3;3;0
140127;2016;Impôt sur le revenu;0;0;0
140308;2016;Impôt sur le revenu;1;1;0
150119;2016;Impôt sur le revenu;0;0;0
150201;2016;Impôt sur le revenu;20;20;0
150403;2016;Impôt sur le revenu;0;0;0
150405;2016;Impôt sur le revenu;5;5;0
150706;2016;Impôt sur le revenu;0;0;0
150710;2016;Impôt sur le revenu;0;0;0
160103;2016;Impôt sur le revenu;0;0;0
160205;2016;Impôt sur le revenu;19;19;0
160206;2016;Impôt sur le revenu;0;0;0
160406;2016;Impôt sur le revenu;1;1;0
170501;2016;Impôt sur le revenu;1;1;0
180101;2016;Impôt sur le revenu;2;2;0
180304;2016;Impôt sur le revenu;0;0;0
190210;2016;Impôt sur le revenu;0;0;0
200206;2016;Impôt sur le revenu et impôt sur les sociétés;0;0;0
200214;2016;Impôt sur le revenu et impôt sur les sociétés;2;2;0
230202;2016;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230203;2016;Impôt sur le revenu et impôt sur les sociétés;6;6;0
230408;2016;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230507;2016;Impôt sur le revenu et impôt sur les sociétés;0;0;0
230510;2016;Impôt sur le revenu et impôt sur les sociétés;1;1;0
230606;2016;Impôt sur le revenu et impôt sur les sociétés;6;6;0
300109;2016;Impôt sur les sociétés;0;0;0
300110;2016;Impôt sur les sociétés;0;0;0
300207;2016;Impôt sur les sociétés;0;0;0
300208;2016;Impôt sur les sociétés;5;5;0
300209;2016;Impôt sur les sociétés;6;6;0
300302;2016;Impôt sur les sociétés;0;0;0
300303;2016;Impôt sur les sociétés;0;0;0
310204;2016;Impôt sur les sociétés;0;0;0
320105;2016;Impôt sur les sociétés;15;15;0
320108;2016;Impôt sur les sociétés;3;3;0
320115;2016;Impôt sur les sociétés;40;40;0
320122;2016;Impôt sur les sociétés;8;8;0
320134;2016;Impôt sur les sociétés;1;1;0
500101;2016;Droits d'enregistrement et de timbre;1;1;0
520105;2016;Droits d'enregistrement et de timbre;0;0;0
520110;2016;Droits d'enregistrement et de timbre;500;500;0
520111;2016;Droits d'enregistrement et de timbre;0;0;0
520112;2016;Droits d'enregistrement et de timbre;20;20;0
520114;2016;Droits d'enregistrement et de timbre;0;0;0
520116;2016;Droits d'enregistrement et de timbre;0;0;0
520122;2016;Droits d'enregistrement et de timbre;0;0;0
520201;2016;Droits d'enregistrement et de timbre;70;70;0
520302;2016;Droits d'enregistrement et de timbre;0;0;0
530101;2016;Droits d'enregistrement et de timbre;0;0;0
530202;2016;Droits d'enregistrement et de timbre;0;0;0
530206;2016;Droits d'enregistrement et de timbre;7;7;0
530208;2016;Droits d'enregistrement et de timbre;1;1;0
530211;2016;Droits d'enregistrement et de timbre;0;0;0
550102;2016;Droits d'enregistrement et de timbre;0;0;0
570102;2016;Droits d'enregistrement et de timbre;0;0;0
570204;2016;Droits d'enregistrement et de timbre;0;0;0
580103;2016;Droits d'enregistrement et de timbre;0;0;0
700102;2016;Taxe sur la valeur ajoutée;2;2;0
710104;2016;Taxe sur la valeur ajoutée;100;100;0
720201;2016;Taxe sur la valeur ajoutée;5;5;0
720202;2016;Taxe sur la valeur ajoutée;0;0;0
720203;2016;Taxe sur la valeur ajoutée;1;1;0
730220;2016;Taxe sur la valeur ajoutée;8;8;0
730301;2016;Taxe sur la valeur ajoutée;60;60;0
800108;2016;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800111;2016;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800206;2016;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800209;2016;TICPE / produits énergétiques hors gaz et charbons;0;0;0
800302;2016;TICPE / produits énergétiques hors gaz et charbons;1;1;0
920201;2016;Autres droits;0;0;0
970101;2016;Autres droits;0;0;0
040105;2016;Impôts locaux;0;0;0
040106;2016;Impôts locaux;0;0;0
050107;2016;Impôts locaux;0;0;0
050203;2016;Impôts locaux;1;1;0
060104;2016;Impôts locaux;2;2;0
060107;2016;Impôts locaux;0;0;0
060202;2016;Impôts locaux;0;0;0
